id,path
20324,6 41 11 45 11 11 12 152
10544,145 11 45 11 118 114 11 60 14
9830,144 11 118 119 103 42 42 40 5
5906,6 41 11 12 13 42 216
8767,26 11 11 12 13 42 42 74
14831,6 153 11 45 11 60 14
10286,26 11 11 12 13 42 43 44
11270,29 11 46 11 11 46 80 55 77 17
2950,1 60 42 132 133 42 5
28096,203 68 11 118 119 103 42 98 21
5681,15 70 34 71 55 56 57 42 42 27
19733,26 11 11 12 57 42 42 140
10316,164 11 12 42 42 13 42 13 14
23321,26 11 11 12 57 42 42 142
17312,69 11 46 63 34 71 55 56 48 14
19890,6 41 11 12 13 42 194
4437,6 41 11 12 42 89
5464,1 45 11 118 119 103 104
26757,69 75 34 35 36 37 5
15094,69 24 25 16 19 20 3 299 198
27367,183 11 46 80 55 56 57 42 42 5
27438,29 11 45 11 11 12 194
28174,6 11 12 42 42 13 42 13 28
19220,183 11 46 80 55 56 57 42 42 27
9460,6 81 178 94 42 132 133 42 13 14
22156,69 45 11 129 42 28
6579,6 11 12 42 42 13 42 13 14
25029,69 11 46 63 34 71 55 56 48 49
744,22 46 138 34 71 55 84 85
21520,6 11 45 11 11 11 118 119 103 5
6126,26 11 11 12 13 42 42 27
24094,26 11 11 12 13 42 42 28
177,15 70 34 71 55 56 57 42 42 5
1756,6 41 11 12 13 42 161
4164,6 41 11 12 13 42 154
11782,6 41 11 12 13 42 157
3348,6 222 24 25 16 19 20 59
10774,6 41 11 12 13 42 152
18898,79 75 34 35 86 54 55 139 94 5
2053,6 41 11 12 13 42 147
4332,6 11 60 42 43 173
69,18 7 8 19 20 39 40 5
7344,6 41 11 12 13 42 142
19373,26 11 11 12 57 42 40 5
2302,6 41 11 12 13 42 140
6794,6 41 11 12 13 42 135
17310,6 41 11 12 13 42 136
17208,281 68 11 60 42 42 42 42 13 14
11625,6 41 11 12 13 42 187
15055,69 24 25 16 19 20 3 299 5
24553,67 68 11 12 42 42 42 42 5
22490,29 11 12 13 42 13 42 187
7232,26 11 11 12 57 42 42 5
22365,164 11 12 42 42 57 42 43 105 106
1033,79 75 34 71 55 96 112 113
8771,26 11 11 12 13 42 43 195
1953,26 11 11 12 42 13 42 98 103 104
10486,144 12 42 42 57 42 42 42 74
5820,26 11 11 12 57 42 42 27
3211,6 24 25 16 19 20 3 4 5
4866,6 11 11 129 42 27
6381,29 11 12 13 42 13 42 154
27828,6 11 60 42 42 140
9711,144 11 118 119 103 42 42 42 74
20090,26 11 11 12 13 42 43 173
17151,164 11 45 11 11 60 42 142
23639,6 11 60 42 43 97
13529,15 73 78 55
17319,15 114 11 11 45 11 46 47 48 49
14960,11 11 11 12 131
401,6 41 11 12 13 42 74
9517,143 12 42 13 28
12465,6 41 11 12 13 42 128
7885,1 60 42 98 103 42 42 40 5
10105,64 24 25 16 17
6222,6 24 25 16 19 20 3 4 30
12479,162 75 34 71 55 139 5
5655,6 11 46 11 45 11 60 14
8274,22 114 11 60 42 134 14
10938,164 11 118 114 11 11 46 47 48 49
21854,143 12 42 13 21
24564,159 11 81 82 92 48 49
14815,29 11 12 13 42 13 42 147
2806,6 41 11 12 42 194
8610,143 12 42 13 14
20746,29 11 12 13 42 13 42 142
12895,29 11 12 13 42 13 42 140
13532,11 11 11 12 177
27636,110 111 42 42 42 42 57 42 5
8322,22 114 11 60 42 134 28
9046,6 41 11 12 13 42 104
9945,26 11 11 12 13 42 42 161
5162,6 41 11 12 42 187
23430,6 11 60 42 42 157
3638,6 41 11 12 13 42 101
7954,65 166 11 11 60 14
9706,6 41 66 111 42 57 42 5
12542,29 11 12 13 42 13 42 101
12794,144 11 46 11 12 42 14
11686,122 123 68 11 11 11 46 12 14
541,6 41 11 12 13 42 27
5641,6 41 11 12 13 42 28
21722,144 12 42 42 57 42 42 42 5
22182,160 12 42 89
18366,61 62 63 34 71 55 139 94 5
9282,6 11 60 42 42 74
9062,6 11 60 42 43 44
10122,6 41 11 12 13 42 14
3996,6 41 11 12 13 42 17
140,6 41 11 12 13 42 5
27409,62 63 34 75 34 71 55 76 90
16560,26 11 118 114 11 155 156 142
18511,6 41 11 45 11 11 12 42 42 5
19730,158 11 11 46 11 12 30
23072,65 272 34 71 55 56 57 42 13 21
6033,6 41 11 12 13 42 59
12474,158 156 133 42 42 13 42 42 42 5
454,1 75 34 71 55 76 14
23040,1 75 34 71 55 84 57 42 13 14
19826,158 11 11 118 119 103 42 42 43 44
4243,6 220 24 25 16 19 20 224 5
9094,22 114 11 45 11 11 129 42 187
10715,67 68 11 46 11 11 11 81 178 21
19991,6 11 11 129 42 5
1855,1 75 34 71 55 76 28
22039,144 11 12 42 42 5
10811,6 11 60 42 42 101
21277,15 70 34 71 55 56 57 42 42 187
2112,67 68 11 102 42 147
18552,22 45 11 60 42 42 27
2581,1 60 42 98 103 42 42 42 5
2990,69 45 11 11 46 80 14
9710,6 41 11 11 45 11 12 40 5
3378,29 11 12 13 42 13 42 74
15005,160 12 42 101
22402,144 11 12 42 42 14
6059,6 222 24 25 16 19 20 5
12445,69 45 11 11 12 13 42 43 105 106
19445,158 11 11 12 42 13 21
8354,160 12 42 14
10470,144 12 42 42 57 42 42 40 5
9657,125 68 11 118 119 21
21970,160 12 42 28
18136,160 12 42 27
19389,158 11 11 12 42 13 28
8755,29 11 12 13 42 13 42 27
7916,1 60 42 98 103 42 42 42 27
15369,125 68 11 118 119 17
3133,6 222 24 25 16 19 20 17
7630,6 11 60 42 42 5
28088,67 68 11 11 11 118 119 103 104
7780,1 75 34 71 55 84 57 42 13 21
3177,6 222 24 25 16 19 20 14
10795,6 41 11 46 11 81 82 92 48 49
24892,1 75 34 71 55 84 57 42 13 28
8434,199 11 11 11 12 42 42 43 105 106
5015,160 12 42 5
1186,69 80 55 77 78 55 186 172 77 59
8841,1 60 42 98 103 42 42 43 44
2469,29 11 12 13 42 13 42 5
12974,158 11 11 118 119 103 42 42 42 5
27115,62 63 34 75 34 71 55 76 28
20835,6 41 11 11 45 11 12 42 27
7911,1 60 42 98 103 42 42 42 74
3159,6 222 24 25 16 19 20 28
11958,6 11 11 11 45 11 81 178 21
23768,6 41 66 111 42 57 42 27
15822,144 11 46 11 12 42 28
8449,158 165 11 45 11 81 178 94 5
3052,6 11 60 42 132 133 42 42 27
5221,144 11 12 42 40 5
14021,196 11 12 42 89
15834,65 70 34 75 34 71 55 242 225
22866,158 11 11 12 42 13 14
27127,62 63 34 75 34 71 55 76 14
4468,6 11 60 42 42 27
9622,6 41 11 12 42 14
11484,6 41 11 12 42 17
90,6 41 11 12 42 5
18365,160 12 42 218
18823,6 11 118 114 11 129 42 98 21
684,6 11 60 42 40 5
20512,110 118 114 11 45 11 166 11 60 14
25443,160 12 42 213
27318,167 11 11 118 119 21
21263,22 114 11 60 42 146 17
6928,6 95 42 42 57 42 43 105 106
13040,158 12 57 42 57 42 42 5
645,6 41 11 12 42 27
17915,61 62 109 34 75 34 72 73 17
10458,6 41 11 12 42 28
24333,67 68 11 11 45 11 60 14
18779,1 11 118 119 103 42 57 42 148
16454,158 11 11 46 11 12 194
24259,15 70 34 71 55 56 57 42 42 101
25457,210 11 11 46 12 14
27321,1 60 42 98 103 42 42 42 142
672,6 11 118 114 11 129 42 98 59
11534,217 11 11 46 47 48 49
24831,6 95 42 42 42 42 42 13 42 154
747,126 11 46 75 34 71 55 139 28
26709,158 11 11 46 11 12 154
13349,158 11 11 46 11 12 152
9598,110 111 42 98 103 42 134 28
20256,29 11 102 42 147
27418,1 60 42 98 103 42 42 42 131
4804,22 114 23 2 14
21244,29 11 46 75 34 71 55 139 42 5
