id,path
24360,58 59 13 51 15 38 17 8 8 111
16449,35 59 13 12 13 14 15
20978,1 2 136 8 19 20
21670,58 59 13 51 15 38 17 8 8 92
16897,33 2 2 34 2 3 8 8 8 20
4490,35 36 37 15 129 17 8 204
21059,21 2 2 22 2 3 8 17 8 132
8767,44 23 13 14 15 52 37 15 38 62
23745,97 2 2 2 3 8 39
20459,243 244 52 37 15 16 17 54
14891,35 36 37 15 129 17 8 256
22445,103 2 22 2 137 138 93
19944,156 2 22 2 2 22 51 15 52 41
6709,31 3 8 8 8 4 8 8 19 20
19727,6 7 8 4 8 8 4 8 20
10059,156 2 2 3 8 8 20
5688,21 42 2 34 2 3 8 8 20
23124,21 42 2 34 2 3 8 8 18
3185,45 12 13 40 180 184 185 186 110
19463,156 2 2 3 8 8 18
25192,45 12 13 14 15 69 66 67 60
8781,44 23 13 14 15 52 37 15 38 28
20400,21 42 2 22 2 22 105 15 52 53
17158,58 59 13 51 15 38 17 8 8 39
22848,46 2 2 3 8 8 9 10
22155,46 2 2 3 8 8 8 39
521,97 2 2 2 3 8 28
5944,58 59 13 51 15 38 17 8 8 20
4578,58 59 13 51 15 38 17 8 8 18
10410,21 42 2 34 2 3 8 9 10
21507,21 2 176 146 175 8 139 140 8 20
22275,21 2 2 22 2 2 2 137 138 93
7894,11 158 2 3 8 9 101 102
26129,85 2 22 2 2 2 70 71 77 29
13785,58 59 13 51 15 38 17 8 8 28
20776,21 42 177 176 146 175 8 157 53
1257,46 2 2 3 8 8 8 20
9989,46 2 2 3 8 8 8 18
15396,21 70 83 13 14 15 38 17 8 18
13273,21 42 2 2 2 2 2 22 131 29
8250,35 146 175 8 4 8 9 10
16617,46 2 2 3 8 8 9 49
25184,91 12 13 24 25 159 3 41
5734,21 42 2 34 2 3 8 4 54
25690,103 2 2 3 8 17 8 20
865,35 36 37 15 129 17 8 55
9932,21 2 2 22 2 22 51 28
22771,6 96 8 8 8 8 20
13618,35 36 37 15 129 17 8 53
876,21 42 2 34 2 22 32 29 30
8787,21 42 2 34 2 22 32 29 28
7222,46 2 2 3 8 8 8 55
14469,6 96 8 8 8 8 18
9867,35 145 74 8 8 8 19 20
16401,21 2 2 7 8 8 8 8 8 55
18949,21 2 2 34 2 2 22 51 28
1527,35 36 37 15 129 17 8 100
19204,21 2 2 22 2 3 8 17 8 20
20381,152 2 22 12 13 24 25 26 41
22302,35 36 37 15 129 17 8 92
5530,6 96 8 8 8 8 55
3321,45 12 13 40 180 184 185 186 195
14012,150 2 34 2 136 8 8 18
10191,35 36 37 15 129 17 8 80
7573,61 48 2 2 22 32 29
96,1 2 2 22 12 13 40 36 41
8524,21 42 2 3 4 8 89 210
10351,11 51 15 52 37 15 52 53
16217,156 2 2 3 8 4 28
24935,11 34 2 3 8 17 8 18
14764,11 34 2 3 8 17 8 20
5713,21 42 2 34 2 3 8 4 5
9251,85 2 3 8 8 8 8 8 19 20
16209,156 2 2 3 8 4 5
10340,11 51 15 52 37 15 52 41
3663,35 36 37 15 129 17 8 111
1561,35 36 37 15 129 17 8 110
25965,1 2 2 22 12 13 40 36 28
26153,21 2 2 22 2 3 8 17 8 80
3842,46 2 2 3 8 8 9 133
5767,21 42 2 34 2 3 8 4 28
15537,35 36 37 15 129 17 8 153
23797,1 2 3 8 161 162 57 15 129 130
2531,21 176 146 175 20
14263,35 36 37 15 129 17 8 151
14616,103 2 70 172 67 8 17 8 9 10
17074,35 36 37 15 129 17 8 149
12646,58 59 13 51 15 38 17 8 8 155
2005,163 3 157 161 162 57 15 65 72 73
6211,11 2 2 22 2 2 3 151
4880,11 34 2 2 2 3 8 155
24858,47 48 2 2 2 3 8 19 20
22334,21 2 34 2 2 176 146 175 8 20
15290,103 141 74 60
15956,1 2 3 4 8 4 8 4 28
9739,21 2 3 8 8 4 8 111
12020,21 2 3 4 8 164 220 222 20
23324,6 141 2 7 8 139 140 8 92
23381,6 141 2 7 8 139 140 8 93
25812,21 218 219 158 2 22 3 62
3290,35 185 190 182 183
5236,21 2 34 2 2 7 8 19 20
11057,150 3 8 8 8 55
17179,21 2 7 8 4 8 8 8 20
19897,11 51 15 52 37 15 69 207
13002,21 2 3 8 8 4 8 93
2772,174 2 3 4 8 9 133
3562,21 2 3 8 8 4 8 151
14788,21 42 2 2 2 7 8 144 175 110
14814,97 2 70 172 67 60
11155,35 59 13 12 13 14 15 38 79
11707,21 2 2 3 17 8 17 8 20
15249,82 83 13 14 15 65 72 73
9331,103 2 2 2 2 3 8 143
6225,1 2 3 8 17 8 8 4 5
17462,21 74 8 17 8 17 8 115
14650,45 12 13 14 15 129 17 8 139 92
15301,81 141 74 60
19613,21 42 177 176 146 175 8 164 28
924,35 59 13 12 13 14 15 38 62
3187,94 187 37 15 114 29 30
9345,103 2 2 2 2 3 8 153
14667,45 12 13 14 15 129 17 8 139 93
13992,21 2 2 7 8 8 8 8 8 18
17729,47 48 2 2 2 136 8 111
24200,150 3 8 4 8 8 8 19 20
6415,1 2 3 8 17 8 8 4 54
20348,103 2 22 105 15 52 37 15 69 20
13662,21 2 22 105 15 52 37 15 38 62
1422,35 36 37 15 65 66 67 8 19 20
24948,21 2 34 2 2 176 146 175 8 100
286,33 2 2 2 2 70 71 77 29 30
8915,84 2 2 22 51 28
7690,6 7 8 157 8 4 28
9459,94 178 8 139 140 54
25099,58 225 13 14 15 228 229
928,35 59 13 12 13 14 15 38 28
6330,1 2 3 8 17 8 8 4 28
18796,11 51 15 52 37 15 241 242 28
7709,6 7 8 157 8 4 5
8300,1 2 3 4 8 4 8 4 5
16586,43 83 13 14 15 65 29 30
1301,46 2 2 34 2 2 22 32 29 30
3156,35 185 190 182 110
891,35 59 13 12 13 14 15 38 5
11852,6 146 175 8 139 140 8 9 101 102
25120,21 2 2 2 176 145 2 22 131 29
15893,33 34 2 2 2 2 22 51 28
19029,11 158 3 157 8 4 8 4 28
4646,156 2 3 8 8 9 101 102
23805,21 2 2 3 8 220 222 20
10831,174 2 3 4 8 9 10
16760,21 2 22 2 7 8 4 28
8995,1 2 3 4 8 4 8 9 10
19482,81 141 2 34 2 70 71 77 29 30
19570,33 167 18
13655,21 2 22 105 15 52 37 15 38 5
25255,58 225 13 14 15 228 53
9422,1 2 3 4 8 4 8 8 55
11715,21 74 8 17 8 17 8 20
25186,58 225 13 14 15 228 41
2173,33 167 28
10216,6 22 2 2 3 18
8515,1 2 22 194 189 41
26278,81 141 2 3 8 8 8 144 175 110
8437,1 2 22 194 189 53
11493,21 2 22 105 15 52 37 15 38 28
7631,85 3 8 17 8 8 155
8727,58 145 2 137 138 93
16734,21 2 22 2 7 8 4 5
11214,103 2 7 8 9 133
6113,113 3 8 9 101 102
10783,1 2 22 131 29 30
26022,1 2 3 4 8 4 8 8 92
17144,1 2 3 4 8 4 8 8 93
24573,21 2 3 8 4 8 17 8 20
18788,11 51 15 52 37 15 241 242 248
5516,152 2 22 51 28
23793,21 42 2 3 8 8 220 222 20
20791,21 42 177 176 146 175 8 164 5
24537,86 87 48 2 2 2 7 8 18
11815,6 145 2 176 145 2 176 146 175 110
22056,103 2 7 8 8 55
1613,21 2 2 22 12 13 14 15 38 62
24252,21 42 2 2 2 7 8 144 175 20
10655,1 2 3 8 4 8 157 8 80
3437,11 34 2 2 22 201 29 30
22244,81 2 2 2 3 8 8 9 101 102
11989,11 34 2 2 2 3 19 20
15397,216 83 13 14 15 69 17 8 18
23037,224 2 2 3 8 8 8 20
15905,6 34 2 34 2 70 71 77 29 30
14439,1 2 3 4 8 8 17 8 9 10
1611,21 2 2 22 12 13 14 15 38 28
18922,103 2 2 2 2 3 19 20
14492,97 2 70 172 67 20
17287,11 158 3 157 8 8 17 8 8 80
1598,21 2 2 22 12 13 14 15 38 5
4040,1 2 3 4 8 8 17 8 8 20
19791,94 176 145 2 176 145 2 7 8 100
23057,1 2 3 4 8 8 17 8 8 18
8024,104 3 8 17 8 8 8 20
18225,103 2 7 8 8 93
8291,1 2 3 4 8 4 8 8 18
5322,1 2 3 4 8 4 8 8 20
18593,11 158 3 157 8 4 8 9 10
13088,85 3 8 17 8 8 111
7581,86 87 48 2 2 22 2 2 7 54
7519,1 2 2 2 3 60
24254,1 2 2 2 2 7 8 8 8 55
12273,33 7 8 4 8 144 175 8 4 5
24875,156 2 2 22 2 2 3 8 151
26408,1 2 2 2 3 54
383,21 2 22 51 28
420,97 2 22 51 28
25229,262 76 77 66 67 8 4 8 20
9383,103 2 2 2 2 2 3 8 9 10
24419,117 2 2 22 32 29 30
23918,81 2 2 34 2 137 138 93
25044,21 2 22 51 15
12265,33 7 8 4 8 144 175 8 4 28
19306,11 34 2 2 2 3 4 28
19539,82 83 13 40 36 28
23897,85 3 8 17 8 8 78
9358,142 2 3 8 8 19 20
9175,103 2 2 2 2 2 3 8 8 92
4223,85 3 8 17 8 8 39
9218,103 2 2 2 2 2 3 8 8 93
20411,81 2 2 2 2 7 8 8 4 28
3870,1 2 2 2 3 18
807,119 3 8 9 101 102
16800,86 87 48 2 2 22 2 2 7 28
21032,86 87 48 2 2 22 2 2 3 151
185,11 51 15 52 37 15 69 5
24541,85 3 8 17 8 8 28
18636,1 2 2 22 12 13 14 15
22024,46 2 2 34 2 2 3 8 8 55
9980,85 3 8 17 8 8 55
12371,33 7 8 4 8 144 175 8 4 54
23313,85 3 8 17 8 9 10
9919,128 131 17 8 139 140 8 8 8 20
11154,21 2 2 22 12 13 14 15 38 79
7158,11 51 15 52 37 15 65 29
10148,86 87 48 2 2 22 2 2 3 111
5224,21 2 34 2 2 7 8 8 20
25870,85 3 8 17 8 8 5
8542,1 2 7 8 8 17 8 9 101 102
3844,11 105 15 52 37 15 65 66 67 20
21581,1 2 2 2 3 115
1224,46 2 34 2 136 8 4 8 55
6257,86 87 48 2 2 22 2 2 3 115
6477,1 2 2 22 23 13 14 15
20039,85 3 8 17 8 8 18
4128,85 3 8 17 8 8 20
10142,1 2 2 2 3 110
12654,1 2 2 2 3 111
24817,85 3 8 8 8 4 8 8 18
5838,44 23 13 14 15 69 106
2038,163 3 157 161 162 57 15 65 29 30
12179,1 2 2 2 3 100
4780,1 2 2 2 3 92
132,21 42 2 2 22 51 28
17751,35 145 2 22 2 7 8 19 20
9772,85 2 22 51 15 52 37 15 241 249
25231,262 76 77 66 67 8 4 8 53
25977,75 76 64 13 14 15 52 41
9934,21 42 2 3 4 8 139 92
4070,21 42 2 3 4 8 139 93
9444,1 2 2 2 3 78
6801,1 2 2 2 3 80
24856,85 2 3 8 8 8 8 8 8 20
13557,1 2 3 4 8 4 8 9 265
10353,11 51 15 52 37 15 69 106
22158,11 34 2 2 2 3 8 20
20789,81 138 140 8 144 175 8 164 5
9627,11 51 15 52 37 15 241 242 5
16493,11 34 2 2 2 3 8 39
13249,103 2 22 2 3 19 20
9027,11 105 15 52 37 15 65 66 67 60
6656,21 2 3 8 8 4 8 18
10111,21 2 3 8 8 4 8 20
20365,81 2 2 2 2 7 8 8 8 18
1150,46 2 34 2 136 8 4 8 18
1036,46 2 34 2 136 8 4 8 20
24446,118 2 2 22 23 13 40 36 28
16532,45 12 13 14 15 129 17 8 144 54
11956,135 48 2 2 22 51 15 129 130
20775,81 138 140 8 144 175 8 164 28
23083,81 141 2 7 8 139 140 8 8 20
16294,21 2 3 8 8 4 8 55
16079,11 51 15 52 37 15 69 30
5477,11 83 13 14 15 129 17 8 9 49
2553,21 42 2 3 4 8 144 41
22115,11 34 2 2 2 3 8 80
3335,50 3 8 8 8 8 55
24789,103 2 2 2 2 2 34 2 7 28
7285,58 145 2 34 2 2 22 32 29 30
10336,11 51 15 52 37 15 69 20
9239,103 2 2 2 2 2 3 8 8 237
25368,11 34 2 2 2 3 8 100
16089,11 51 15 52 37 15 69 28
13153,156 2 22 2 2 2 22 51 28
4536,91 51 15 38 15 52 37 15 129 130
24116,81 141 2 2 176 145 2 7 28
646,82 83 13 40 36 41
