id,path
5146,175 156 2 129 82 106 60 23 12
6541,145 129 82 106 42 147 159 47
21991,155 2 2 2 3 4 42 184 13
17517,41 73 2 49 42 66 106 125
4085,6 2 2 3 4 42 202 5
16687,212 2 2 18 96 36 89 29 102 20
18747,6 2 2 129 82 106 42 58 42 119
18005,57 2 2 3 4 42 137
4441,1 2 3 4 42 51
18333,108 96 36 96 36 89 29 102 122 123
1681,175 158 159 42 4 42 12
16516,24 88 101 29 102 94 95 42 42 139
9060,41 49 42 66 106 42 42 42 23 12
10956,85 2 18 55 36 89 29 90 31
12949,24 88 101 29 102 94 95 42 42 132
6486,120 121 81 2 2 2 2 18 114 5
1412,65 87 36 114 29 99 59
16108,54 55 36 86 87 36 114 151
4669,70 71 58 42 58 42 4 59
5964,6 45 2 2 50 2 2 49 5
17716,24 87 36 89 29 102 94 95 12
5827,168 2 49 5
9607,24 88 101 29 102 94 95 42 42 119
4649,24 185 2 50 2 2 18 19 20 21
696,22 2 3 42 42 23 12
690,57 96 36 89 29 99 5
14981,85 2 18 55 36 89 29 90 13
18852,6 45 2 3 4 42 184 42 144
17147,163 2 2 3 42 42 4 59
2030,57 96 36 89 29 99 59
11011,175 2 2 2 3 4 42 42 12
18027,32 2 49 42 66 106 42 42 4 5
21884,6 2 2 3 42 147 159 42 42 153
11481,22 2 2 2 2 129 82 106 42 132
1708,54 55 36 89 29 99 151
11818,80 81 2 18 2 3 42 42 42 12
13599,6 45 2 18 154 36 89 29 99 5
22155,6 2 2 50 2 2 49 42 153
6560,48 50 2 49 42 4 47
4910,24 88 101 29 102 94 95 42 42 153
5740,57 50 2 197 42 4 47
4999,6 2 2 18 2 3 42 42 12
809,22 2 2 50 2 18 19 20 21
9514,142 2 18 96 36 89 29 146 20 21
19179,24 87 36 89 29 102 94 95 52
11075,24 88 101 29 102 94 95 42 42 148
15630,6 45 2 2 2 3 4 42 42 12
6649,48 50 2 49 42 4 59
18100,22 2 129 82 106 42 147 148
12822,24 88 101 29 102 94 95 42 42 205
3412,65 87 36 114 29 99 5
12527,48 2 3 42 23 12
8532,48 49 42 184 42 4 42 66 106 12
9606,57 50 2 197 42 4 5
16346,54 55 36 89 29 102 20
10988,163 2 3 42 42 42 12
19497,155 2 49 42 42 23 12
15967,6 45 2 129 82 106 42 42 42 51
8857,163 2 18 114 5
17851,145 128 42 4 42 77 97 98
20741,32 2 2 2 112 113 93 20
17852,22 2 2 197 42 153
17340,32 2 2 3 4 42 184 13
9701,65 87 36 154 36 37 38 56 281 13
323,54 55 36 89 29 99 100
22013,6 45 2 3 4 42 184 42 207
18040,32 2 49 42 66 106 42 42 4 59
3727,22 2 2 2 3 42 58 42 42 187
10867,64 14 15 16 17 7 8 9 215 12
15299,212 3 42 42 23 12
10012,138 2 2 18 188 36 86 88 13
6915,196 2 3 42 58 42 42 42 23 12
10458,22 2 18 225 101 29 218 219
9072,6 45 2 3 4 42 184 42 187
7521,70 71 58 42 66 106 42 42 12
9368,2 185 2 18 2 18 19 20
7474,208 2 18 2 3 42 58 42 23 12
22619,57 154 36 89 29 30 58 42 42 153
